Word_5P4, ziff_index, frequency, POS, ngram_word_index, word_0, word_1, word_2, word_3, word_4, word_5, word_6, word_7, word_8, word_9, word_10, word_11, word_12, word_13, word_14, word_15, word_16, word_17, word_18, word_19, word_20, word_21, word_22, word_23, word_24, word_25, word_26, word_27, word_28, word_29, context_0_0, context_0_1, context_0_2, context_0_3, context_0_4, context_0_5, context_0_6, context_0_7, context_0_8, context_0_9, context_0_10, context_0_11, context_0_12, context_0_13, context_0_14, context_0_15, context_0_16, context_0_17, context_0_18, context_0_19, context_0_20, context_0_21, context_0_22, context_0_23, context_0_24, context_0_25, context_0_26, context_0_27, context_0_28, context_0_29, context_1_0, context_1_1, context_1_2, context_1_3, context_1_4, context_1_5, context_1_6, context_1_7, context_1_8, context_1_9, context_1_10, context_1_11, context_1_12, context_1_13, context_1_14, context_1_15, context_1_16, context_1_17, context_1_18, context_1_19, context_1_20, context_1_21, context_1_22, context_1_23, context_1_24, context_1_25, context_1_26, context_1_27, context_1_28, context_1_29, context_2_0, context_2_1, context_2_2, context_2_3, context_2_4, context_2_5, context_2_6, context_2_7, context_2_8, context_2_9, context_2_10, context_2_11, context_2_12, context_2_13, context_2_14, context_2_15, context_2_16, context_2_17, context_2_18, context_2_19, context_2_20, context_2_21, context_2_22, context_2_23, context_2_24, context_2_25, context_2_26, context_2_27, context_2_28, context_2_29, context_3_0, context_3_1, context_3_2, context_3_3, context_3_4, context_3_5, context_3_6, context_3_7, context_3_8, context_3_9, context_3_10, context_3_11, context_3_12, context_3_13, context_3_14, context_3_15, context_3_16, context_3_17, context_3_18, context_3_19, context_3_20, context_3_21, context_3_22, context_3_23, context_3_24, context_3_25, context_3_26, context_3_27, context_3_28, context_3_29
":", 10, 1.22557e+10, unk, 10, -0.203273, -0.0348706, -0.0510029, 0.00481589, 0.0638868, 0.0106678, -0.033006, -0.015863, 0.0272222, 0.0292141, -0.0179661, -0.0206184, 0.00476814, 0.0740683, 0.0120328, -0.00672254, -0.0383255, 0.0129292, 0.0186758, 0.0286303, -0.0554844, 0.0171665, -0.0773611, -0.00110425, 0.0103278, -0.0244228, -0.00514797, -0.111873, 0.0160491, 0.13932, -0.0504553, -0.00206777, -0.0202927, -0.0230401, 0.00932627, 0.00435512, -0.00581389, 0.00243119, 0.00625688, 0.00936545, -0.00877181, -0.0114713, 0.00551873, 0.0515881, 0.00796483, -0.000374586, -0.0297626, -0.00220883, 0.0172704, 0.0429114, -0.0794371, 0.0318973, -0.0668688, -0.0213037, 0.00330745, -0.0289335, 0.00266145, -0.179883, 0.028479, 0.278027, -0.0506618, -0.00643392, -0.0172242, -0.0262106, 0.0106762, 0.00500571, -0.00860834, 0.00282699, 0.00746083, 0.0193877, -0.00986117, -0.0129572, 0.00022143, 0.0430992, 0.00362835, 0.000149121, -0.0134659, 0.00870442, 0.0225581, 0.0483965, -0.0766437, 0.0193607, -0.0521211, -0.0158535, -0.00157414, -0.0171436, -0.00291381, -0.161565, 0.0303884, 0.250671, -0.0545656, -0.0101409, -0.0123944, -0.0328273, -0.000646569, 0.00130279, -0.0111502, 0.00425551, 0.00498779, 0.00195882, -0.0120102, -0.00752241, 0.00343654, 0.0455357, 0.0087195, 0.00560849, -0.0135642, -0.00244971, 0.0137396, 0.0458758, -0.0619676, 0.0190765, -0.0244242, -0.0213857, -0.000505777, -0.00816282, 0.0189054, -0.0899489, 0.0227244, 0.127487, -0.0567461, -0.034661, -0.0376953, -0.0289842, -0.0376433, -0.000108764, 0.0338204, 0.00121597, -0.00552733, 0.000454781, -0.0133804, 0.0195478, 0.00458753, -0.007676, -0.00447762, 0.000239772, -0.020131, -0.0283479, 0.00280074, -0.000449259, 0.00105286, 0.00214636, -0.045376, -0.00298477, -0.000376567, -0.0205671, -0.0152443, -0.0656667, 0.0158463, 0.0976708
"to", 11, 1.2137e+10, TO0, 11, -0.363228, 0.0314989, 0.103393, 0.279873, 0.0646441, 0.0148904, -0.127722, 0.024991, -0.0772185, 0.00279606, 0.111301, 0.0224899, 0.0662201, -0.166494, 0.277532, 0.0277159, 0.038217, 0.00263905, -0.0979282, 0.0407238, -0.0216277, 0.104611, -0.0116107, -0.0148191, -0.0180407, 0.000960592, -0.0168248, -0.000362229, 0.00500211, -0.00446857, -0.0452532, -0.000178406, 0.0180992, 0.0528694, 0.0169468, 0.00252543, -0.0321732, 0.00197297, -0.0033936, 0.00670363, -0.0166858, 0.0128001, 0.0116991, 0.00461083, -0.02347, -0.0026801, 0.00470358, -0.00561084, 0.00502867, -0.015354, 0.0246637, -0.00506219, -0.00517672, 0.00351039, 0.00459123, -0.00131576, 0.00537659, 0.00774175, -0.0085222, -0.00716778, -0.0478144, -0.00560646, 0.0169181, 0.032314, 0.0126603, 3.92952e-05, -0.0353526, 0.00545082, -0.0054391, 0.00410078, -0.014177, 0.015349, 0.015645, -0.00416538, -0.0157505, -0.00169955, 0.00741943, -0.00842609, 0.00784062, -0.00894392, 0.0225421, -0.0115027, -0.00286802, 0.00517363, 0.000178377, 0.00145425, -0.00106517, 0.00429944, -0.00413995, -0.000621133, -0.0488253, 0.000586456, 0.0162358, 0.0417977, -0.00826149, 0.00445129, 0.0160251, -0.00849653, 0.0146243, 0.00326678, -0.0160782, 0.000515022, 0.00257523, -0.00527001, 0.0116045, 0.00311987, -0.022805, 0.015276, 0.0107649, -0.00404831, 0.00394541, -0.042249, 0.0094166, 0.00141942, 0.00653081, 0.00267013, 0.0126679, 0.00343552, 0.00396288, -0.0128382, -0.0666626, 0.0251734, 0.0145624, 0.0250112, -0.0508131, 0.00682813, 0.0924374, -0.0180979, 0.0208403, -0.0033025, -0.00981753, -0.0196829, 0.0171173, 0.0184352, -0.0727986, 0.00976295, -0.0131196, 0.0516894, -0.0629983, 0.000452461, 0.013331, 0.0126493, -0.00418286, 0.00180802, -0.00443012, -0.00228365, 0.00456106, -0.00393413, 0.000210626, 0.00925174
"a", 12, 9.08117e+09, AT0, 12, -0.280491, 0.042403, 0.0712681, 0.225147, -0.0462137, 0.024315, 0.11914, -0.030315, 0.00489492, -0.00359041, 0.0723654, -0.026095, 0.0410123, -0.070981, 0.124214, 0.0160574, 0.0262142, -0.0209835, -0.0274424, -0.0100622, -0.112213, -0.219592, -0.00290571, 0.00687836, 0.0541432, -0.0155912, 0.0365858, -0.00801433, -0.00731632, -0.000262804, -0.0516376, 0.00760104, 0.0115519, 0.0356137, 0.00493197, 0.0041012, -0.00167402, 0.000480903, -0.00252233, 0.00290562, -0.0129258, 0.00260843, 0.000536955, 0.00211549, -0.00119729, 0.00309231, -0.0155272, 0.0134653, 0.00587607, -0.00453503, -0.00567172, -0.0143066, 0.015885, -0.00536669, 0.000422052, 0.0061158, 0.0162065, 0.0151228, -0.00838833, -0.0152065, -0.0455253, 0.00260126, 0.0160949, 0.0568297, 0.0200828, 0.00424314, -0.0375801, 0.00296727, -0.00330205, 0.00609331, -0.0148095, 0.0148135, 0.0298545, -0.00301105, -0.0319254, -0.002883, 0.0395125, -0.0298181, -0.00375973, -0.0137511, 0.00109971, -0.0134106, 0.000578559, 0.00744255, -0.00252088, 0.00561985, -0.00922257, 0.00969351, -0.000806277, -0.0056559, -0.0488714, 0.00167821, 0.0111168, 0.0124827, 0.0285195, -0.0021834, -0.0903229, 0.017584, -0.0156884, 0.00275815, -0.0145245, 0.0240005, 0.0749307, -0.00229863, -0.0707007, -0.00729682, 0.135142, -0.101406, -0.00620231, 0.0221042, -0.0323352, 0.0126118, -0.00169295, -0.0155938, -0.00955271, 0.00319647, 0.0230078, 0.00217187, -0.00125517, -0.00610602, -0.0906254, 0.0291268, 0.00144091, -0.0949785, -0.0414836, -0.00484079, 0.0369037, 0.0201371, -0.0163386, -0.0159876, -0.0335829, 0.0109394, 0.00747675, -0.0343562, -0.0113397, 0.0113352, 0.00513353, -0.0110546, 0.0240287, -0.00755577, 0.0330623, 0.00619458, 0.0103105, -0.0050045, -0.0366861, 0.0125775, 0.00650634, 0.0153642, -0.00178216, -0.0184651
")", 13, 9.03654e+09, unk, 13, -0.214196, -0.0810009, -0.168034, -0.0957227, 0.590685, 0.192159, 0.158612, 0.00350711, 0.0071861, -0.0991682, -0.0786748, -0.378621, -0.00791147, -0.112364, 0.00408295, -0.0114992, 0.0211339, -0.0125051, -0.0201532, -0.0383749, 0.0467683, -0.00531957, 0.00470495, 0.00336182, -0.0107294, 0.00107999, 0.0133326, -0.00184588, -0.00116675, 0.00205104, -0.0437094, 0.00100168, -0.0278237, -0.0100709, 0.0713092, 0.0233158, 0.00769229, -0.00617968, -0.0077946, -0.00962585, -0.0279126, -0.0802509, -0.00532608, -0.00381091, -0.00497255, -0.0133641, -0.00362515, -0.015647, 4.33165e-06, 0.0239574, -0.0111872, -0.0036927, -0.0614341, 0.028082, 0.0170782, -0.00230756, -0.0124851, -0.0227015, -0.0164724, 0.0290687, -0.047657, 0.000355137, -0.0292532, -0.0223249, 0.0372766, 0.0143003, 0.0108264, -0.00425392, -0.00350276, 0.000708009, -0.0222733, -0.0511412, 0.00107461, 0.0159594, 0.00481314, -0.00846512, -0.00221961, -0.0113122, 0.00994112, 0.0600327, -0.0401674, 0.0102918, -0.0830457, 0.036947, 0.0353263, -0.00207849, -0.0217661, -0.0315755, -0.0220504, 0.0379009, -0.0493127, -0.0152847, -0.0157665, -0.0104751, -0.00649527, 0.00335194, 0.0101612, -0.00416806, -0.000843993, 0.00386124, -0.0192698, -0.00856947, 0.000717519, 0.0400805, -0.000657459, -0.00658669, -0.0151462, -0.0036056, 0.0150936, 0.060402, -0.0576894, 0.00997857, -0.0890284, 0.0213525, 0.0343968, -0.00917043, -0.00489455, -0.0514873, -0.0145082, 0.0626683, -0.0295815, -0.102297, 0.00962969, 0.015031, 0.0251318, 0.00429356, -0.0456725, 0.00500201, -0.0146066, 0.00705013, -0.00690711, -0.00171861, -0.0174081, 0.0359307, -0.0102711, -0.0113137, -0.0602706, 0.0348901, 0.0228581, 0.0161961, -0.0246837, -0.0261957, -0.0219063, 0.0335882, 0.024306, 0.00332552, 0.00198096, -0.0277748, -0.0125367, 0.0420521
"(", 14, 8.91267e+09, unk, 14, -0.142866, -0.0301902, -0.0636889, -0.0125899, 0.0705212, 0.0142305, -0.0196516, -0.0188633, -0.00143583, 0.0132434, -0.0185904, -0.0383131, -0.00797925, 0.061323, 0.00971648, -0.0180582, -0.0213199, -0.0131236, 0.0154448, 0.0806129, -0.0391905, 0.00371356, -0.0628682, 0.0432015, 0.0338833, 0.00302969, -0.0225508, -0.0128206, -0.0116264, 0.007864, -0.0399065, -0.0245191, -0.0210872, -0.0165877, 0.104088, 0.0363453, 0.021401, 0.00126431, -0.00680388, -0.0228337, -0.03677, -0.129941, -0.00675325, -0.021969, -0.00280368, -0.0135679, -0.0104662, 0.0013457, 0.00301922, 0.011592, -0.00744678, -0.00749889, -0.00470169, 0.0153645, -0.000543312, 0.00957015, 0.0182602, -0.0171759, -0.00978092, 0.0254013, -0.0352911, -0.0545962, -0.0189428, -0.0138424, 0.106011, 0.0373639, 0.0170009, 0.00290679, -0.00584798, -0.0267335, -0.0313933, -0.124869, -0.00999507, -0.0362102, -0.00519396, -0.0144006, -0.0135668, 0.0058725, 0.00145149, -0.0119986, 0.0130511, -0.0158746, 0.0123981, 0.0231938, -0.0130173, 0.0068637, 0.0115614, -0.0256989, -0.00162506, 0.0415622, -0.023111, 0.00117143, -0.0677526, -0.0642136, 0.413925, 0.143404, 0.135685, 0.00683084, 0.00345039, -0.120104, -0.112413, -0.540648, -0.0162008, -0.226457, 0.012518, -0.0252645, 0.0532684, -0.0357742, -0.0554747, -0.12782, 0.168936, -0.0206691, 0.047848, 0.0163758, -0.0846425, 0.0172576, 0.116939, -0.0330722, 0.00865016, 0.0307482, -0.0726933, 0.0286684, -0.030797, -0.0665086, -0.0216074, 0.00217829, 0.0365868, -0.0151623, -0.0203151, -0.0142581, -0.0244431, 0.0011387, 0.00748639, -0.0403236, -0.00620912, 0.00490948, 0.00452376, -0.01595, 0.018762, -0.00625183, 0.0202036, -0.0125238, -0.0368465, -0.0201953, 0.0128968, -0.0412084, -0.0860257, 0.0246626, 0.0035781, -0.0142716
"in", 15, 8.4694e+09, PRP, 15, -0.170522, 0.00805864, 0.0376956, 0.104737, 0.0378117, 0.00608832, -0.0700156, 0.0112979, -0.0211295, 0.00716141, 0.0234739, 0.0128396, 0.0226034, -0.0362218, 0.0515884, 0.00499184, 0.0147728, -0.0019659, -0.0201766, 0.00438655, 0.00323891, 0.0251691, -0.00481331, 2.4695e-05, -0.00905986, -0.0011862, -0.00578596, -0.00204332, 0.00346612, 0.00232793, -0.0473374, -0.00100791, 0.0153963, 0.0454501, 0.021824, 0.0035436, -0.0300641, 0.00204779, -0.00659683, 0.00550556, -0.0177754, 0.00579029, -0.0128853, 0.0208109, -0.0304435, -0.00193257, -0.0370633, 0.0231647, 0.0187842, -0.024311, 0.01874, -0.0348977, 0.0186636, 0.0099499, 0.010752, 0.00597806, -0.00220199, 0.012552, -0.00586266, -0.00530438, -0.0431832, -0.00448544, 0.015439, 0.0502003, 0.0400329, 0.00159096, -0.0767799, 0.00561791, -0.00668444, 0.00957429, -0.0201322, 0.0123235, 0.0115849, 0.0396814, -0.0677714, -0.00676068, 0.00675819, -0.0130948, 0.0219564, -0.00790383, 0.00486605, -0.043579, 0.0387277, 0.012291, 0.0149963, 0.0124644, -0.00858387, 0.00719772, 0.000534424, 0.0108693, -0.0629374, 0.00962502, 0.0057794, -0.0185513, 0.00423646, -0.00280978, -0.0342915, 0.0135615, -0.0202276, 0.0012876, -0.0191228, 0.0105066, 0.00939098, -0.0060704, -0.00732659, 0.00167495, -0.0128173, 0.00565321, 0.0205778, 0.0103753, -0.000622274, -0.000872942, 0.0342612, -0.0027681, -0.0146267, 0.0186908, -0.0135196, 0.0048439, 0.00329011, 0.0122773, -0.0480805, 0.0151855, 0.0326172, 0.165621, -0.0477481, 0.0302142, 0.164291, -0.0710175, 0.114749, 0.0224298, -0.0733824, -0.0382943, 0.0119796, 0.0726048, -0.0466121, 0.011751, -0.0338296, 0.0350929, -0.00169339, -0.0746105, -0.0404414, 0.0486569, 0.00427507, -0.0137428, -0.0170396, 0.00900962, 0.00852602, 0.0178901, -0.00908319, -0.0154827
"|", 16, 6.04997e+09, unk, 16, -0.201532, -0.0419173, -0.010464, -0.111813, 0.0572494, 0.0140734, -0.197054, -0.11188, 0.565319, -0.18454, 0.262263, 0.0199013, -0.0277384, -0.0278627, 0.00182715, 0.00286825, -0.0128116, 0.00504279, -0.014669, -0.00433954, 0.00113119, -0.00442309, 0.00291608, 0.0117037, 0.0034483, 0.000615188, -0.00663986, 0.000332114, 0.00346586, -0.00421055, -0.0443795, -0.0027073, -0.00334524, -0.0802933, 0.00809145, 0.00532028, -0.106296, -0.0706839, 0.428924, -0.151954, 0.213922, 0.0184899, -0.0347398, -0.0574458, 0.00586667, 0.0105142, -0.0139752, 0.00412405, -0.023261, -0.0123107, 0.0163764, -0.00621192, 0.0114969, 0.042289, -0.00176026, 0.00830445, -0.029403, 0.00688183, 0.0193504, -0.0307837, -0.0568299, 0.00100282, -0.00513631, -0.0805386, -0.015124, 0.000304466, -0.0608741, -0.049808, 0.28361, -0.105206, 0.135548, 0.0225991, -0.0226789, -0.0396443, 0.00130103, 0.0121334, -0.00919842, 0.000195549, -0.00848638, -0.0147243, 0.0231849, -0.0119321, 0.0116454, 0.0256202, -0.00329826, 0.0062999, -0.0309166, 0.00899624, 0.0135977, -0.0212095, -0.0389587, -0.00614942, -0.0015331, -0.0698904, 0.00983588, 0.00526795, -0.117108, -0.0732238, 0.442697, -0.152395, 0.223878, 0.0236962, -0.0283345, -0.0508047, 0.00997299, 0.00985076, -0.00275721, -0.00344895, -0.0290061, -0.00261368, -0.000969956, -0.00329948, 0.00248885, 0.0413471, 0.00345033, 0.00380848, -0.0197701, -0.00117859, 0.0172323, -0.0244259, -0.0851912, 0.0306397, -0.00804526, -0.0875555, -0.0512307, -0.00841147, 0.0213491, 0.00457222, 0.0185322, -0.0242552, -0.0125999, 0.0168132, 0.00341686, -0.0356246, -0.0107318, 0.0139318, 0.000983787, -0.0124824, 0.0190614, -0.0126058, 0.0416698, 0.00276829, 0.00833959, -0.0104051, -0.0282893, 0.00865213, -0.0159006, 0.0201919, 0.000539914, -0.0155823
"for", 17, 5.93332e+09, PRP, 17, -0.133159, -0.000537358, 0.0275357, 0.0755535, 0.0327165, 0.00166318, -0.0597985, 0.00971322, -0.00998235, 0.00875724, 0.0128035, 0.0117868, 0.0175419, -0.0305782, 0.0472788, 0.00305846, 0.0156163, -0.00208791, -0.0224223, 0.00998634, 0.00133527, 0.0345833, -0.0136966, -0.00371046, -0.0104878, 0.00251989, -0.000826584, -0.00718819, -0.00151706, 0.0113772, -0.0499136, -0.000857008, 0.0129384, 0.0305909, 0.0180874, 0.000166707, -0.0371976, 0.00544805, -0.0145234, 0.00448749, -0.0159405, 0.00907833, -0.00523724, 0.0166032, -0.023562, -0.00162121, -0.0382899, 0.0244464, 0.0194209, -0.0137017, 0.0213488, -0.0250407, 0.0123876, 0.00662355, 0.0074174, 0.00666834, 0.00335967, 0.00762404, -0.00731508, 0.00114745, -0.0463067, -0.00708283, 0.0138784, 0.0270111, 0.0291145, -0.00249942, -0.0677685, 0.0122105, -0.0204771, 0.00495066, -0.016823, 0.0161388, 0.0117933, 0.0144944, -0.0417731, -0.00485209, -0.000393271, -0.00578627, 0.0166917, -0.0101367, 0.0218441, -0.031004, 0.00319781, 0.0105059, 0.0131298, 0.00248668, 0.00244295, 0.000781671, -0.00618186, 0.00817455, -0.0603786, 0.00571907, 0.00882527, -0.0196387, 0.00400354, -0.00768755, -0.0341615, 0.0156515, -0.0181308, 0.00788135, -0.0157138, 0.0130158, 0.00427494, -0.00420453, -0.000875302, 0.00512273, -0.0205038, 0.0199893, 0.0218733, 0.00144678, 0.0139852, -0.00105289, 0.0210364, -0.00642995, -0.0163091, 0.0142799, 0.00852873, 0.0122914, -0.00496718, -0.00184801, -0.0575531, 0.0204883, 0.0188233, 0.0696365, -0.0457538, 0.0129797, 0.108736, -0.0332621, 0.0539283, 0.00604167, -0.0436763, -0.0132521, 0.00372919, 0.00981674, -0.0195348, 0.00171012, -0.01736, 0.00933316, 0.0155402, -0.0179317, -0.00937605, -0.0456259, -0.00413417, 0.00429981, 0.00691557, -0.00666856, 0.0179811, -0.00147707, -0.00321471, 0.00195331
"QUOTE", 18, 4.9571e+09, unk, 18, -0.120155, -0.0178546, -0.10347, 0.01491, 0.427632, 0.162037, 0.307404, 0.218864, 0.00436515, -0.0716695, 0.0982829, 0.437352, 0.00461096, 0.0194874, -0.0190296, 0.000121663, -0.0159052, -0.00102434, 0.0056535, 0.0121685, -0.0125842, 0.00488755, -0.00242645, -0.00639885, 0.0048394, 0.00263406, -0.000786378, 0.00112715, -0.00270264, -0.00193297, -0.0375977, -2.7653e-05, -0.0295659, 0.0225196, 0.103211, 0.0403702, 0.0732229, 0.0732364, -0.00827013, -0.0235964, 0.0367461, 0.182019, 0.000435206, 0.0329739, -0.0130208, -0.00364058, -0.0222197, 0.00120651, 0.00926104, 0.0323566, -0.0461497, 0.00142396, 0.0297695, -0.00891837, 0.00234682, 0.0173732, -0.00522993, 0.00421354, 0.0041371, 0.00252608, -0.0401477, 0.00267614, -0.0276537, 0.0210765, 0.0861128, 0.0300682, 0.0346383, 0.0544946, -0.0160634, -0.0107735, 0.0296435, 0.114887, -0.0135897, 0.0304344, -0.0193086, -0.00616775, -0.0337871, 0.00513989, 0.0247555, 0.0224577, -0.0370564, -0.0218073, 0.0529114, 0.00318327, -0.000257287, 0.0241715, -0.0207832, 0.00597346, 0.0122858, 0.0117763, -0.0345246, -0.00132542, -0.0399886, 0.0130182, 0.137847, 0.0567806, 0.125731, 0.109013, -0.00185678, -0.0372815, 0.0541702, 0.283955, -0.00443187, 0.0512989, -0.0263403, -0.00191738, -0.0275427, -0.00304632, 0.0165909, 0.0440232, -0.0628124, 0.0201664, -0.012722, -0.0230769, 0.00991777, 0.00461798, 0.0103907, -0.0224463, -0.00183103, 0.0256074, -0.0436638, -0.036465, -0.0305527, 0.00462059, 0.0240721, 0.0110346, 0.000381915, 0.0137835, -0.0131849, -0.00267259, -0.0101626, 0.00710965, -0.0147548, 0.011098, -0.0055388, -0.00908104, -0.0280824, 0.0180604, 0.016913, 0.0233431, -0.0228271, -0.0156483, 0.0786982, 0.0116122, -0.0169627, 0.0388699, -0.0267378, 0.0186882, 0.0213227, 0.00758815
"is", 19, 4.70574e+09, VBZ, 19, -0.103264, 0.008432, 0.0221466, 0.070638, 0.0223862, -0.000306753, -0.036869, 0.0136032, -0.0370252, 0.000441621, 0.0274734, 0.00499802, -0.319216, 0.00848525, -0.0101951, 0.00941308, 0.0841505, -0.0298552, -0.0537696, -0.026063, -0.0576411, -0.0249891, -0.0601192, -0.0494416, -0.0913965, 0.0276832, -0.0228057, 0.0026356, 0.00361963, 0.000985401, -0.0472015, 0.00840911, 0.0184882, 0.0631601, 0.00664538, 0.00520304, -0.0105906, -0.00308197, 0.00130573, 0.00603093, -0.014879, 0.00943686, 0.0174558, -0.00196269, -0.0212465, -0.00115343, 0.0224277, -0.0149341, -0.00479413, -0.0149543, 0.00908675, 0.0003351, -0.00303538, 0.00300075, -0.00186813, 0.00227641, -0.00233452, 0.0100044, -0.00301658, -0.0115555, -0.0456935, 0.00717421, 0.0207421, 0.0707002, 0.0013997, 0.00719508, -0.000161638, -0.00662149, 0.00596787, 0.00668777, -0.0113312, 0.00523362, 0.0343723, -0.012901, -0.00692318, 0.00175709, 0.0438148, -0.0205899, -0.0287116, 0.00353657, -0.00350652, 0.0238339, -0.00804743, -0.00362829, -0.00591851, 0.000329222, 0.00208971, 0.00410924, -0.00192378, -0.00570033, -0.0511736, 0.0138993, 0.0164038, 0.030805, 0.000586403, 3.86914e-05, -0.0231699, 0.0100453, -0.0241606, -0.000296568, 0.0103445, 0.0155135, 0.0326287, -0.0656927, 0.0958962, 0.0133216, 0.0120215, -0.00207577, -0.0316078, 0.0149684, -0.00344519, 0.0272539, -0.0085006, -0.00787295, -0.0132475, 0.00240457, -0.0100052, -0.00277642, 0.00634874, -0.000891316, -0.0514236, 0.0190982, 0.0190536, 0.0522812, -0.0357897, 0.00740069, 0.0743493, -0.00988549, -0.021858, -0.0116464, 0.0894832, -0.0338655, 0.0369189, -0.0270222, 0.0819618, 0.000293223, 0.00396732, -0.0540126, 0.0798911, -0.0734074, -0.120616, -0.166928, 0.00633813, 0.00124207, 0.0395946, -0.00737627, 0.0354522, -0.00724459, -0.00321276, 0.00214575
"/", 20, 4.48599e+09, UNC, 20, -0.108986, -0.0519922, -0.0819052, -0.0456263, 0.0613092, 0.0242449, 0.00930676, 0.0106751, 0.0319165, 0.00600326, -0.0171634, -0.0310222, 0.029875, 0.331962, 0.170265, 0.219355, 0.0686133, -0.0559661, -0.0717739, -0.0663063, 0.0747657, -0.0220822, 0.0394229, -0.00410841, -0.00221827, -0.0042078, -0.0272025, 0.0102442, 0.0118148, 0.00728991, -0.0443943, -0.00199791, -0.0330969, -0.0405132, 0.0193825, 0.0100057, 0.00423674, 0.010422, 0.0165612, 0.00356736, -0.0227906, -0.0326167, 0.0349715, 0.34493, 0.183541, 0.255452, 0.0798809, -0.0668224, -0.0833277, -0.0837232, 0.103883, -0.0300578, 0.0766155, -0.0448707, -0.00451648, -0.0244697, -0.019836, 0.020515, 0.0240264, 0.0309474, -0.0619676, -0.000891339, -0.0402425, -0.0420196, -0.0204422, -0.00151671, 0.00880232, 0.0137395, -0.00338561, -0.00644066, -0.0205158, 0.00205149, 0.0111533, 0.0925479, 0.049565, 0.0818771, 0.0165909, -0.0249432, -0.0133878, -0.0326787, 0.0499631, -0.0121214, 0.021758, -0.00597816, -0.0114082, 0.00892586, -0.0233728, -0.00735428, 0.00767579, 0.0265514, -0.0361334, -0.0277458, -0.0242577, -0.038445, 0.0304835, 0.0152035, 0.0057783, 0.0118802, 0.0274643, 0.00670757, -0.0141284, -0.0302706, 0.0363289, 0.35614, 0.190107, 0.255368, 0.0901028, -0.0636982, -0.0870768, -0.0776909, 0.0899505, -0.0243883, 0.078034, -0.0368009, -0.00610536, -0.0173872, -0.0167903, 0.0109165, 0.0100351, 0.0312152, -0.081776, 0.030331, -0.0577658, -0.064805, -0.05937, -0.0103231, 0.0260769, 0.0126984, -0.0156355, -0.0143156, -0.0270029, 0.0128979, 0.00943029, -0.0176872, 0.00427699, 0.0325628, 0.0118845, -0.0177458, 0.013199, -0.0208191, 0.0426311, -0.0191595, 0.01107, -0.0107197, -0.0129959, 0.00799157, -0.0332145, 0.0103343, -0.00885871, -0.0287524
"on", 21, 3.75042e+09, PRP, 21, -0.088189, -0.000715406, 0.0150739, 0.0460993, 0.0264648, 0.00211584, -0.0428243, 0.00402681, -0.0125871, 0.00484176, 0.00592214, 0.00567321, 0.0103813, -0.0113055, 0.0265902, 0.00519038, 0.00207758, 0.00270093, -0.00939966, 0.00329812, 0.00658172, 0.0108313, 0.00152379, -0.00120196, -0.00711093, 0.00231554, -0.00100885, -0.00620577, 0.00438752, 0.00987963, -0.0469234, -0.000108009, 0.0131311, 0.0440851, 0.0203581, 0.00406754, -0.0303524, 0.000940398, -0.00618713, 0.00731278, -0.0190322, 0.00570252, -0.0026137, 0.0265899, -0.031757, -0.00490814, -0.0346791, 0.0214993, 0.0210026, -0.00148542, -0.00945289, -0.0140246, 0.025877, 0.00156304, 0.00262251, 0.0115228, -0.0108021, -0.0100935, 0.00179317, 0.0395395, -0.0449007, -0.00207832, 0.0131361, 0.0369462, 0.0482158, -0.00286363, -0.0968509, 0.0126428, -0.0280642, 0.00878058, -0.019658, 0.0170236, 0.00757478, 0.0279765, -0.0633293, -0.010436, -0.00286486, -0.00534991, 0.0259144, -0.00243929, -0.00821833, -0.0427398, 0.0615712, 0.0127812, 0.00574083, 0.0237712, -0.0176567, 0.0143953, 0.0063852, 0.0104561, -0.0672589, 0.0107561, 0.00898038, -0.0328547, -0.0078855, -0.00430944, -0.0190905, 0.0139149, -0.015134, -0.0040393, -0.0225883, 0.0158875, 0.00289877, -0.00331136, -0.0158606, 0.00400024, -0.0126432, 0.004223, 0.0235304, 0.00520143, 0.0105338, -0.00466728, 0.0179226, -0.0107668, -0.0209265, 0.0130861, -0.000196281, 0.0116963, -0.0031018, 0.00252344, -0.0469941, 0.0156505, 0.0304606, 0.163525, -0.0395804, 0.0282982, 0.151324, -0.0665877, 0.105059, 0.0220598, -0.0710989, -0.0338032, 0.00724991, 0.0597321, -0.0565912, -0.00372655, -0.0448305, 0.043763, 0.00876961, -0.0583248, -0.0402987, 0.0700499, -0.0107601, -0.0210169, -0.0140993, 0.00255105, 0.0223156, 0.0144158, -0.0182957, -0.0151972
